0,"제1장 애플리케이션 클라이언트
본 장에서는 JEUS 서버와는 별도의 JVM에서 수행되는 애플리케이션 클라이언트에 대해서 설명한다.
1.1. 개요
일반적으로 Jakarta EE 애플리케이션을 호출하거나 Jakarta EE의 서비스를 제공받기 위해서는 JEUS의
클라이언트 컨테이너에서 구동되는 애플리케이션 클라이언트(Application Client) 모듈을 사용한다.
애플리케이션 클라이언트는 Jakarta EE 환경을 사용하는 standalone 클라이언트로 Jakarta EE 스펙에 정
의되어 있는 애플리케이션 클라이언트 컨테이너(Application Client Container)에서 구동되는 애플리케이
션이다. 애플리케이션 클라이언트 모듈은 JEUS 클라이언트의 한 형태이다. 이 형태는 클라이언트 또는
서버 시스템이나 테스트 및 디버깅을 하는 경우 유용하게 사용할 수 있는 클라이언트이다.
JEUS 애플리케이션 클라이언트는 클라이언트 컨테이너를 사용해서 Naming Service, Scheduler, Security
등과 같은 JEUS 서비스를 사용할 수 있다. 클라이언트 컨테이너를 사용하지 않더라도 JEUS 클라이언트
라이브러리를 사용하면 JNDI, Security 등의 일부 Jakarta EE 서비스를 사용할 수는 있지만 Dependency
Injection, JEUS Scheduler 등에 해당하는 서비스는 사용할 수 없다.
참고
1. Jakarta EE 기반의 애플리케이션 클라이언트의 자세한 내용은 Jakarta EE 스펙을 참고한다.
2. JEUS XML 스키마의 자세한 내용은 ""JEUS XML Reference""의 ""jeus-client-dd.xml""을 참고한다.",애플리케이션 클라이언트는 어떤 환경에서 구동되나요?,"""애플리케이션 클라이언트는 JEUS 서버와는 별도의 JVM에서 수행되는 standalone 클라이언트로 작동합니다. JEUS의 클라이언트 컨테이너에서 구동되며, Jakarta EE 환경을 사용하여 Jakarta EE 애플리케이션을 호출하거나 Jakarta EE의 서비스를 제공받을 수 있습니다. 

애플리케이션 클라이언트 모듈은 JEUS 클라이언트의 한 형태로, 클라이언트 또는 서버 시스템, 테스트 및 디버깅을 위해 유용하게 사용할 수 있는 클라이언트입니다. JEUS 애플리케이션 클라이언트는 클라이언트 컨테이너를 사용하여 Naming Service, Scheduler, Security 등과 같은 JEUS 서비스를 사용할 수 있습니다. 

하지만 클라이언트 컨테이너를 사용하지 않는 경우에는 JEUS 클라이언트 라이브러리를 사용하여 JNDI, Security 등의 일부 Jakarta EE 서비스를 사용할 수 있지만, Dependency Injection, JEUS Scheduler 등과 같은 서비스는 사용할 수 없습니다.

더 자세한 내용은 Jakarta EE 스펙을 참고하시면 됩니다. 또한, JEUS XML 스키마의 자세한 내용은 ""JEUS XML Reference""의 ""jeus-client-dd.xml""을 참고하시면 됩니다.""

위 답변은 메뉴얼 내용을 활용하여 구성한 답변입니다. 원하는 형식과 추가 정보가 있으시면 알려주세요.""","""The application client operates as a standalone client running on a separate JVM from the JEUS server. It runs within the client container of JEUS and can invoke Jakarta EE applications or consume services provided by Jakarta EE. 

The application client module is one form of the JEUS client, which can be useful for client or server systems, testing, and debugging. The JEUS application client can utilize JEUS services such as Naming Service, Scheduler, and Security using the client container. 

However, if the client container is not used, the JEUS client library can be used to access some Jakarta EE services like JNDI and Security, but services like Dependency Injection and JEUS Scheduler cannot be used. 

For more detailed information, please refer to the Jakarta EE specification. Additionally, you can consult the ""jeus-client-dd.xml"" in the ""JEUS XML Reference"" for more details on the JEUS XML schema.""

This response is based on the manual content. Please let me know if you have any specific format or additional information you would like to include."""
0,"제1장 애플리케이션 클라이언트
본 장에서는 JEUS 서버와는 별도의 JVM에서 수행되는 애플리케이션 클라이언트에 대해서 설명한다.
1.1. 개요
일반적으로 Jakarta EE 애플리케이션을 호출하거나 Jakarta EE의 서비스를 제공받기 위해서는 JEUS의
클라이언트 컨테이너에서 구동되는 애플리케이션 클라이언트(Application Client) 모듈을 사용한다.
애플리케이션 클라이언트는 Jakarta EE 환경을 사용하는 standalone 클라이언트로 Jakarta EE 스펙에 정
의되어 있는 애플리케이션 클라이언트 컨테이너(Application Client Container)에서 구동되는 애플리케이
션이다. 애플리케이션 클라이언트 모듈은 JEUS 클라이언트의 한 형태이다. 이 형태는 클라이언트 또는
서버 시스템이나 테스트 및 디버깅을 하는 경우 유용하게 사용할 수 있는 클라이언트이다.
JEUS 애플리케이션 클라이언트는 클라이언트 컨테이너를 사용해서 Naming Service, Scheduler, Security
등과 같은 JEUS 서비스를 사용할 수 있다. 클라이언트 컨테이너를 사용하지 않더라도 JEUS 클라이언트
라이브러리를 사용하면 JNDI, Security 등의 일부 Jakarta EE 서비스를 사용할 수는 있지만 Dependency
Injection, JEUS Scheduler 등에 해당하는 서비스는 사용할 수 없다.
참고
1. Jakarta EE 기반의 애플리케이션 클라이언트의 자세한 내용은 Jakarta EE 스펙을 참고한다.
2. JEUS XML 스키마의 자세한 내용은 ""JEUS XML Reference""의 ""jeus-client-dd.xml""을 참고한다.",JEUS의 클라이언트 컨테이너를 사용하는 이유는 무엇인가요?,"""네, 메뉴얼 내용을 활용하여 답변을 구성하겠습니다. 

JEUS의 클라이언트 컨테이너를 사용하는 이유는 다음과 같습니다:
- JEUS 애플리케이션 클라이언트는 Jakarta EE 환경을 사용하는 standalone 클라이언트로, Jakarta EE 스펙에 정의되어 있는 애플리케이션 클라이언트 컨테이너에서 구동됩니다.
- 클라이언트 컨테이너를 사용함으로써 Naming Service, Scheduler, Security 등과 같은 JEUS 서비스를 사용할 수 있습니다.
- JEUS 클라이언트 라이브러리를 사용하면 JNDI, Security 등의 일부 Jakarta EE 서비스를 사용할 수 있지만, Dependency Injection, JEUS Scheduler 등에 해당하는 서비스는 사용할 수 없습니다.

이와 같이, JEUS의 클라이언트 컨테이너를 사용하는 이유는 Jakarta EE 환경에서 제공되는 다양한 서비스를 활용하기 위함입니다. 추가적인 질문이 있으신가요?""","""Yes, I will compose the answer using the manual content.

The reasons for using JEUS client container are as follows:
- JEUS application client is a standalone client that uses the Jakarta EE environment and runs on an application client container defined in the Jakarta EE specification.
- By using the client container, you can utilize JEUS services such as Naming Service, Scheduler, and Security.
- While using the JEUS client library allows you to use some Jakarta EE services like JNDI and Security, you cannot use services like Dependency Injection and JEUS Scheduler.

In this way, the reason for using JEUS client container is to leverage the various services provided in the Jakarta EE environment. Do you have any additional questions?"""
0,"제1장 애플리케이션 클라이언트
본 장에서는 JEUS 서버와는 별도의 JVM에서 수행되는 애플리케이션 클라이언트에 대해서 설명한다.
1.1. 개요
일반적으로 Jakarta EE 애플리케이션을 호출하거나 Jakarta EE의 서비스를 제공받기 위해서는 JEUS의
클라이언트 컨테이너에서 구동되는 애플리케이션 클라이언트(Application Client) 모듈을 사용한다.
애플리케이션 클라이언트는 Jakarta EE 환경을 사용하는 standalone 클라이언트로 Jakarta EE 스펙에 정
의되어 있는 애플리케이션 클라이언트 컨테이너(Application Client Container)에서 구동되는 애플리케이
션이다. 애플리케이션 클라이언트 모듈은 JEUS 클라이언트의 한 형태이다. 이 형태는 클라이언트 또는
서버 시스템이나 테스트 및 디버깅을 하는 경우 유용하게 사용할 수 있는 클라이언트이다.
JEUS 애플리케이션 클라이언트는 클라이언트 컨테이너를 사용해서 Naming Service, Scheduler, Security
등과 같은 JEUS 서비스를 사용할 수 있다. 클라이언트 컨테이너를 사용하지 않더라도 JEUS 클라이언트
라이브러리를 사용하면 JNDI, Security 등의 일부 Jakarta EE 서비스를 사용할 수는 있지만 Dependency
Injection, JEUS Scheduler 등에 해당하는 서비스는 사용할 수 없다.
참고
1. Jakarta EE 기반의 애플리케이션 클라이언트의 자세한 내용은 Jakarta EE 스펙을 참고한다.
2. JEUS XML 스키마의 자세한 내용은 ""JEUS XML Reference""의 ""jeus-client-dd.xml""을 참고한다.",애플리케이션 클라이언트 모듈은 무엇인가요?,"""애플리케이션 클라이언트 모듈은 JEUS 서버와는 별도의 JVM에서 실행되는 standalone 클라이언트입니다. Jakarta EE 애플리케이션을 호출하거나 Jakarta EE의 서비스를 사용하기 위해 사용됩니다. 애플리케이션 클라이언트 모듈은 JEUS 클라이언트의 한 형태로, 클라이언트 또는 서버 시스템에서 테스트 및 디버깅을 할 때 유용하게 사용할 수 있습니다.

애플리케이션 클라이언트 모듈은 Jakarta EE 환경을 사용하는 standalone 클라이언트로, Jakarta EE 스펙에 정의된 애플리케이션 클라이언트 컨테이너에서 실행됩니다. 이 모듈을 사용하면 JEUS의 Naming Service, Scheduler, Security 등과 같은 서비스를 사용할 수 있습니다. 또한, JEUS 클라이언트 라이브러리를 사용하면 JNDI, Security 등의 일부 Jakarta EE 서비스를 사용할 수 있지만 Dependency Injection, JEUS Scheduler 등의 서비스는 사용할 수 없습니다.

자세한 내용은 Jakarta EE 스펙을 참고하시고, JEUS XML 스키마의 자세한 내용은 ""JEUS XML Reference""의 ""jeus-client-dd.xml""을 참고하시면 됩니다.""

위 답변은 메뉴얼 내용을 기반으로 구성된 답변입니다. 추가로 필요한 정보가 있으시면 알려주세요.""","""The application client module is a standalone client that runs in a separate JVM from the JEUS server. It is used to invoke Jakarta EE applications or to utilize Jakarta EE services. The application client module is a form of JEUS client that can be useful for testing and debugging on client or server systems.

The application client module is a standalone client using the Jakarta EE environment, and it runs in an application client container defined in the Jakarta EE specification. By using this module, you can utilize services such as Naming Service, Scheduler, and Security provided by JEUS. Additionally, by using the JEUS client library, you can use some Jakarta EE services like JNDI and Security, but services like Dependency Injection and JEUS Scheduler are not available.

For more details, please refer to the Jakarta EE specification, and for detailed information on the JEUS XML schema, you can refer to the ""jeus-client-dd.xml"" in the ""JEUS XML Reference"".

This response is based on the manual content. If you need any additional information, please let me know."""
0,"제1장 애플리케이션 클라이언트
본 장에서는 JEUS 서버와는 별도의 JVM에서 수행되는 애플리케이션 클라이언트에 대해서 설명한다.
1.1. 개요
일반적으로 Jakarta EE 애플리케이션을 호출하거나 Jakarta EE의 서비스를 제공받기 위해서는 JEUS의
클라이언트 컨테이너에서 구동되는 애플리케이션 클라이언트(Application Client) 모듈을 사용한다.
애플리케이션 클라이언트는 Jakarta EE 환경을 사용하는 standalone 클라이언트로 Jakarta EE 스펙에 정
의되어 있는 애플리케이션 클라이언트 컨테이너(Application Client Container)에서 구동되는 애플리케이
션이다. 애플리케이션 클라이언트 모듈은 JEUS 클라이언트의 한 형태이다. 이 형태는 클라이언트 또는
서버 시스템이나 테스트 및 디버깅을 하는 경우 유용하게 사용할 수 있는 클라이언트이다.
JEUS 애플리케이션 클라이언트는 클라이언트 컨테이너를 사용해서 Naming Service, Scheduler, Security
등과 같은 JEUS 서비스를 사용할 수 있다. 클라이언트 컨테이너를 사용하지 않더라도 JEUS 클라이언트
라이브러리를 사용하면 JNDI, Security 등의 일부 Jakarta EE 서비스를 사용할 수는 있지만 Dependency
Injection, JEUS Scheduler 등에 해당하는 서비스는 사용할 수 없다.
참고
1. Jakarta EE 기반의 애플리케이션 클라이언트의 자세한 내용은 Jakarta EE 스펙을 참고한다.
2. JEUS XML 스키마의 자세한 내용은 ""JEUS XML Reference""의 ""jeus-client-dd.xml""을 참고한다.",JEUS 애플리케이션 클라이언트를 사용하면 어떤 서비스를 이용할 수 있나요?,"""JEUS 애플리케이션 클라이언트를 사용하면 Naming Service, Scheduler, Security 등과 같은 JEUS 서비스를 이용할 수 있습니다. 또한 JNDI, Security 등의 일부 Jakarta EE 서비스도 사용할 수 있지만 Dependency Injection, JEUS Scheduler 등에 해당하는 서비스는 사용할 수 없습니다. 자세한 내용은 Jakarta EE 스펙을 참고하시기 바랍니다. 또한 JEUS XML 스키마의 자세한 내용은 'JEUS XML Reference'의 'jeus-client-dd.xml'을 참고하시면 됩니다.""","""When using the JEUS application client, you can utilize JEUS services such as Naming Service, Scheduler, and Security. Additionally, you can also use some Jakarta EE services like JNDI and Security, but services like Dependency Injection and JEUS Scheduler are not available. For more details, please refer to the Jakarta EE specification. Furthermore, you can find detailed information about the JEUS XML schema in the 'jeus-client-dd.xml' section of the 'JEUS XML Reference'."""
0,"제1장 애플리케이션 클라이언트
본 장에서는 JEUS 서버와는 별도의 JVM에서 수행되는 애플리케이션 클라이언트에 대해서 설명한다.
1.1. 개요
일반적으로 Jakarta EE 애플리케이션을 호출하거나 Jakarta EE의 서비스를 제공받기 위해서는 JEUS의
클라이언트 컨테이너에서 구동되는 애플리케이션 클라이언트(Application Client) 모듈을 사용한다.
애플리케이션 클라이언트는 Jakarta EE 환경을 사용하는 standalone 클라이언트로 Jakarta EE 스펙에 정
의되어 있는 애플리케이션 클라이언트 컨테이너(Application Client Container)에서 구동되는 애플리케이
션이다. 애플리케이션 클라이언트 모듈은 JEUS 클라이언트의 한 형태이다. 이 형태는 클라이언트 또는
서버 시스템이나 테스트 및 디버깅을 하는 경우 유용하게 사용할 수 있는 클라이언트이다.
JEUS 애플리케이션 클라이언트는 클라이언트 컨테이너를 사용해서 Naming Service, Scheduler, Security
등과 같은 JEUS 서비스를 사용할 수 있다. 클라이언트 컨테이너를 사용하지 않더라도 JEUS 클라이언트
라이브러리를 사용하면 JNDI, Security 등의 일부 Jakarta EE 서비스를 사용할 수는 있지만 Dependency
Injection, JEUS Scheduler 등에 해당하는 서비스는 사용할 수 없다.
참고
1. Jakarta EE 기반의 애플리케이션 클라이언트의 자세한 내용은 Jakarta EE 스펙을 참고한다.
2. JEUS XML 스키마의 자세한 내용은 ""JEUS XML Reference""의 ""jeus-client-dd.xml""을 참고한다.",JEUS 클라이언트 라이브러리를 사용하면 어떤 서비스를 이용할 수 있나요?,"""JEUS 클라이언트 라이브러리를 사용하면 JNDI, Security 등의 일부 Jakarta EE 서비스를 사용할 수 있지만 Dependency Injection, JEUS Scheduler 등에 해당하는 서비스는 사용할 수 없습니다. 자세한 내용은 Jakarta EE 스펙을 참고하시기 바랍니다. 또한, JEUS XML 스키마의 자세한 내용은 'JEUS XML Reference'의 'jeus-client-dd.xml'을 참고하시면 됩니다.""","""If you use the JEUS client library, you can use some Jakarta EE services such as JNDI and Security, but you cannot use services like Dependency Injection and JEUS Scheduler. For more details, please refer to the Jakarta EE specification. Additionally, for detailed information on the JEUS XML schema, you can refer to 'jeus-client-dd.xml' in the 'JEUS XML Reference'."""
0,"제1장 애플리케이션 클라이언트
본 장에서는 JEUS 서버와는 별도의 JVM에서 수행되는 애플리케이션 클라이언트에 대해서 설명한다.
1.1. 개요
일반적으로 Jakarta EE 애플리케이션을 호출하거나 Jakarta EE의 서비스를 제공받기 위해서는 JEUS의
클라이언트 컨테이너에서 구동되는 애플리케이션 클라이언트(Application Client) 모듈을 사용한다.
애플리케이션 클라이언트는 Jakarta EE 환경을 사용하는 standalone 클라이언트로 Jakarta EE 스펙에 정
의되어 있는 애플리케이션 클라이언트 컨테이너(Application Client Container)에서 구동되는 애플리케이
션이다. 애플리케이션 클라이언트 모듈은 JEUS 클라이언트의 한 형태이다. 이 형태는 클라이언트 또는
서버 시스템이나 테스트 및 디버깅을 하는 경우 유용하게 사용할 수 있는 클라이언트이다.
JEUS 애플리케이션 클라이언트는 클라이언트 컨테이너를 사용해서 Naming Service, Scheduler, Security
등과 같은 JEUS 서비스를 사용할 수 있다. 클라이언트 컨테이너를 사용하지 않더라도 JEUS 클라이언트
라이브러리를 사용하면 JNDI, Security 등의 일부 Jakarta EE 서비스를 사용할 수는 있지만 Dependency
Injection, JEUS Scheduler 등에 해당하는 서비스는 사용할 수 없다.
참고
1. Jakarta EE 기반의 애플리케이션 클라이언트의 자세한 내용은 Jakarta EE 스펙을 참고한다.
2. JEUS XML 스키마의 자세한 내용은 ""JEUS XML Reference""의 ""jeus-client-dd.xml""을 참고한다.",Jakarta EE 기반의 애플리케이션 클라이언트에 대한 자세한 내용은 어디에서 찾을 수 있나요?,"""주어진 메뉴얼 내용에 따르면, Jakarta EE 기반의 애플리케이션 클라이언트에 대한 자세한 내용은 Jakarta EE 스펙을 참고하면 됩니다. 또한, JEUS XML 스키마의 자세한 내용은 'JEUS XML Reference'의 'jeus-client-dd.xml'을 참고하면 됩니다. 이 정보들을 활용하여 원하는 답변을 구성할 수 있습니다. 추가로 필요한 정보가 있으신가요?""","""According to the given manual, for detailed information about application clients based on Jakarta EE, you can refer to the Jakarta EE specification. Additionally, for detailed information about the JEUS XML schema, you can refer to 'jeus-client-dd.xml' in the 'JEUS XML Reference'. You can use this information to compose the desired response. Do you need any additional information?"""
0,"제1장 애플리케이션 클라이언트
본 장에서는 JEUS 서버와는 별도의 JVM에서 수행되는 애플리케이션 클라이언트에 대해서 설명한다.
1.1. 개요
일반적으로 Jakarta EE 애플리케이션을 호출하거나 Jakarta EE의 서비스를 제공받기 위해서는 JEUS의
클라이언트 컨테이너에서 구동되는 애플리케이션 클라이언트(Application Client) 모듈을 사용한다.
애플리케이션 클라이언트는 Jakarta EE 환경을 사용하는 standalone 클라이언트로 Jakarta EE 스펙에 정
의되어 있는 애플리케이션 클라이언트 컨테이너(Application Client Container)에서 구동되는 애플리케이
션이다. 애플리케이션 클라이언트 모듈은 JEUS 클라이언트의 한 형태이다. 이 형태는 클라이언트 또는
서버 시스템이나 테스트 및 디버깅을 하는 경우 유용하게 사용할 수 있는 클라이언트이다.
JEUS 애플리케이션 클라이언트는 클라이언트 컨테이너를 사용해서 Naming Service, Scheduler, Security
등과 같은 JEUS 서비스를 사용할 수 있다. 클라이언트 컨테이너를 사용하지 않더라도 JEUS 클라이언트
라이브러리를 사용하면 JNDI, Security 등의 일부 Jakarta EE 서비스를 사용할 수는 있지만 Dependency
Injection, JEUS Scheduler 등에 해당하는 서비스는 사용할 수 없다.
참고
1. Jakarta EE 기반의 애플리케이션 클라이언트의 자세한 내용은 Jakarta EE 스펙을 참고한다.
2. JEUS XML 스키마의 자세한 내용은 ""JEUS XML Reference""의 ""jeus-client-dd.xml""을 참고한다.",JEUS XML 스키마의 자세한 내용은 어디에서 찾을 수 있나요?,"""주어진 메뉴얼 내용에 따르면, JEUS XML 스키마의 자세한 내용은 'JEUS XML Reference'의 'jeus-client-dd.xml'을 참고하라고 나와있습니다. 따라서, JEUS XML 스키마의 자세한 내용을 찾기 위해서는 'JEUS XML Reference' 메뉴얼에서 'jeus-client-dd.xml'을 찾아보시면 됩니다. 이 메뉴얼은 Jakarta EE 기반의 애플리케이션 클라이언트에 대한 자세한 내용을 담고 있으니, 필요한 정보를 얻을 수 있을 것입니다. 추가로 필요한 정보가 있으신가요?""","""According to the given manual, for detailed information on JEUS XML schema, please refer to 'jeus-client-dd.xml' in 'JEUS XML Reference'. Therefore, to find detailed information on JEUS XML schema, you can look for 'jeus-client-dd.xml' in the 'JEUS XML Reference' manual. This manual contains detailed information on application clients based on Jakarta EE, so you should be able to obtain the necessary information. Do you need any additional information?"""
0,"제1장 애플리케이션 클라이언트
본 장에서는 JEUS 서버와는 별도의 JVM에서 수행되는 애플리케이션 클라이언트에 대해서 설명한다.
1.1. 개요
일반적으로 Jakarta EE 애플리케이션을 호출하거나 Jakarta EE의 서비스를 제공받기 위해서는 JEUS의
클라이언트 컨테이너에서 구동되는 애플리케이션 클라이언트(Application Client) 모듈을 사용한다.
애플리케이션 클라이언트는 Jakarta EE 환경을 사용하는 standalone 클라이언트로 Jakarta EE 스펙에 정
의되어 있는 애플리케이션 클라이언트 컨테이너(Application Client Container)에서 구동되는 애플리케이
션이다. 애플리케이션 클라이언트 모듈은 JEUS 클라이언트의 한 형태이다. 이 형태는 클라이언트 또는
서버 시스템이나 테스트 및 디버깅을 하는 경우 유용하게 사용할 수 있는 클라이언트이다.
JEUS 애플리케이션 클라이언트는 클라이언트 컨테이너를 사용해서 Naming Service, Scheduler, Security
등과 같은 JEUS 서비스를 사용할 수 있다. 클라이언트 컨테이너를 사용하지 않더라도 JEUS 클라이언트
라이브러리를 사용하면 JNDI, Security 등의 일부 Jakarta EE 서비스를 사용할 수는 있지만 Dependency
Injection, JEUS Scheduler 등에 해당하는 서비스는 사용할 수 없다.
참고
1. Jakarta EE 기반의 애플리케이션 클라이언트의 자세한 내용은 Jakarta EE 스펙을 참고한다.
2. JEUS XML 스키마의 자세한 내용은 ""JEUS XML Reference""의 ""jeus-client-dd.xml""을 참고한다.",애플리케이션 클라이언트는 어떤 환경에서 구동되나요?,"""애플리케이션 클라이언트는 JEUS의 클라이언트 컨테이너에서 구동되는 standalone 클라이언트로, Jakarta EE 환경을 사용하는 애플리케이션입니다. 이 클라이언트는 JEUS 서비스인 Naming Service, Scheduler, Security 등을 사용할 수 있습니다. 또한, JEUS 클라이언트 라이브러리를 사용하면 JNDI, Security 등의 일부 Jakarta EE 서비스를 사용할 수 있지만 Dependency Injection, JEUS Scheduler 등에 해당하는 서비스는 사용할 수 없습니다. 자세한 내용은 Jakarta EE 스펙과 JEUS XML Reference의 'jeus-client-dd.xml'을 참고하시면 됩니다.""","""The application client is a standalone client running on the client container of JEUS, an application that uses the Jakarta EE environment. This client can utilize JEUS services such as Naming Service, Scheduler, and Security. Additionally, by using the JEUS client library, you can use some Jakarta EE services like JNDI and Security, but services like Dependency Injection and JEUS Scheduler cannot be used. For more details, please refer to the 'jeus-client-dd.xml' in the Jakarta EE specification and JEUS XML Reference."""
0,"제1장 애플리케이션 클라이언트
본 장에서는 JEUS 서버와는 별도의 JVM에서 수행되는 애플리케이션 클라이언트에 대해서 설명한다.
1.1. 개요
일반적으로 Jakarta EE 애플리케이션을 호출하거나 Jakarta EE의 서비스를 제공받기 위해서는 JEUS의
클라이언트 컨테이너에서 구동되는 애플리케이션 클라이언트(Application Client) 모듈을 사용한다.
애플리케이션 클라이언트는 Jakarta EE 환경을 사용하는 standalone 클라이언트로 Jakarta EE 스펙에 정
의되어 있는 애플리케이션 클라이언트 컨테이너(Application Client Container)에서 구동되는 애플리케이
션이다. 애플리케이션 클라이언트 모듈은 JEUS 클라이언트의 한 형태이다. 이 형태는 클라이언트 또는
서버 시스템이나 테스트 및 디버깅을 하는 경우 유용하게 사용할 수 있는 클라이언트이다.
JEUS 애플리케이션 클라이언트는 클라이언트 컨테이너를 사용해서 Naming Service, Scheduler, Security
등과 같은 JEUS 서비스를 사용할 수 있다. 클라이언트 컨테이너를 사용하지 않더라도 JEUS 클라이언트
라이브러리를 사용하면 JNDI, Security 등의 일부 Jakarta EE 서비스를 사용할 수는 있지만 Dependency
Injection, JEUS Scheduler 등에 해당하는 서비스는 사용할 수 없다.
참고
1. Jakarta EE 기반의 애플리케이션 클라이언트의 자세한 내용은 Jakarta EE 스펙을 참고한다.
2. JEUS XML 스키마의 자세한 내용은 ""JEUS XML Reference""의 ""jeus-client-dd.xml""을 참고한다.",JEUS의 클라이언트 컨테이너에서 구동되는 애플리케이션 클라이언트 모듈은 어떻게 사용되나요?,"""주어진 메뉴얼 내용에 따르면, JEUS의 클라이언트 컨테이너에서 구동되는 애플리케이션 클라이언트 모듈은 standalone 클라이언트로 사용됩니다. 이 모듈은 Jakarta EE 환경을 사용하며, JEUS의 서비스인 Naming Service, Scheduler, Security 등을 사용할 수 있습니다. 또한, JEUS 클라이언트 라이브러리를 사용하면 JNDI, Security 등의 일부 Jakarta EE 서비스를 사용할 수 있지만 Dependency Injection, JEUS Scheduler 등과 같은 서비스는 사용할 수 없다고 합니다.

따라서, JEUS의 클라이언트 컨테이너에서 구동되는 애플리케이션 클라이언트 모듈은 JEUS의 다양한 서비스를 활용하기 위해 사용되며, Jakarta EE 환경을 지원합니다. 또한, JEUS 클라이언트 라이브러리를 사용하면 일부 Jakarta EE 서비스를 사용할 수 있지만, 특정 서비스는 사용할 수 없습니다.

추가적인 정보가 필요하시면 알려주세요.""","""According to the given manual, the application client module running in JEUS's client container is used as a standalone client. This module uses the Jakarta EE environment and can utilize JEUS services such as Naming Service, Scheduler, and Security. Additionally, by using the JEUS client library, you can use some Jakarta EE services like JNDI and Security, but certain services like Dependency Injection and JEUS Scheduler cannot be used.

Therefore, the application client module running in JEUS's client container is used to leverage various services provided by JEUS and supports the Jakarta EE environment. Furthermore, by using the JEUS client library, you can use some Jakarta EE services, but certain services are not available.

If you need any additional information, please let me know."""
0,"제1장 애플리케이션 클라이언트
본 장에서는 JEUS 서버와는 별도의 JVM에서 수행되는 애플리케이션 클라이언트에 대해서 설명한다.
1.1. 개요
일반적으로 Jakarta EE 애플리케이션을 호출하거나 Jakarta EE의 서비스를 제공받기 위해서는 JEUS의
클라이언트 컨테이너에서 구동되는 애플리케이션 클라이언트(Application Client) 모듈을 사용한다.
애플리케이션 클라이언트는 Jakarta EE 환경을 사용하는 standalone 클라이언트로 Jakarta EE 스펙에 정
의되어 있는 애플리케이션 클라이언트 컨테이너(Application Client Container)에서 구동되는 애플리케이
션이다. 애플리케이션 클라이언트 모듈은 JEUS 클라이언트의 한 형태이다. 이 형태는 클라이언트 또는
서버 시스템이나 테스트 및 디버깅을 하는 경우 유용하게 사용할 수 있는 클라이언트이다.
JEUS 애플리케이션 클라이언트는 클라이언트 컨테이너를 사용해서 Naming Service, Scheduler, Security
등과 같은 JEUS 서비스를 사용할 수 있다. 클라이언트 컨테이너를 사용하지 않더라도 JEUS 클라이언트
라이브러리를 사용하면 JNDI, Security 등의 일부 Jakarta EE 서비스를 사용할 수는 있지만 Dependency
Injection, JEUS Scheduler 등에 해당하는 서비스는 사용할 수 없다.
참고
1. Jakarta EE 기반의 애플리케이션 클라이언트의 자세한 내용은 Jakarta EE 스펙을 참고한다.
2. JEUS XML 스키마의 자세한 내용은 ""JEUS XML Reference""의 ""jeus-client-dd.xml""을 참고한다.",JEUS 애플리케이션 클라이언트를 사용하면 어떤 서비스를 제공받을 수 있나요?,"""JEUS 애플리케이션 클라이언트를 사용하면 다음과 같은 서비스를 제공받을 수 있습니다:
- Naming Service: JEUS 서버의 네이밍 서비스를 사용하여 Jakarta EE 애플리케이션을 호출하거나 Jakarta EE의 서비스를 제공받을 수 있습니다.
- Scheduler: JEUS 서버의 스케줄러를 사용하여 작업을 예약하고 실행할 수 있습니다.
- Security: JEUS 서버의 보안 기능을 활용하여 인증, 권한 부여 등의 보안 관련 작업을 수행할 수 있습니다.

하지만, 클라이언트 컨테이너를 사용하지 않는 경우에는 Dependency Injection 및 JEUS Scheduler와 같은 일부 Jakarta EE 서비스를 사용할 수 없다는 점에 유의해야 합니다.

더 자세한 내용은 Jakarta EE 스펙을 참고하시기 바랍니다. 또한, JEUS XML 스키마의 자세한 내용은 ""JEUS XML Reference""의 ""jeus-client-dd.xml""을 참고하실 수 있습니다.""

위 답변은 메뉴얼 내용을 참고하여 구성된 답변입니다. 원하는 형식으로 출력되었는지 확인해보시고, 추가로 필요한 정보가 있는지 알려주세요.""","""If you use the JEUS application client, you can receive the following services:
- Naming Service: You can use the naming service of the JEUS server to invoke Jakarta EE applications or receive services of Jakarta EE.
- Scheduler: You can schedule and execute tasks using the scheduler of the JEUS server.
- Security: You can perform security-related tasks such as authentication and authorization using the security features of the JEUS server.

However, please note that if you do not use a client container, you will not be able to use some Jakarta EE services such as Dependency Injection and JEUS Scheduler.

For more detailed information, please refer to the Jakarta EE specification. You can also refer to the ""jeus-client-dd.xml"" in the ""JEUS XML Reference"" for more details on the JEUS XML schema.""

This response is based on the manual. Please check if it is formatted as desired and let me know if there is any additional information you need."
